state,district,year_month,age_0_5,age_5_17,age_18_greater,total_enrolment
Uttar Pradesh,Hardoi,2025-07,4089,4330,75,8494
Uttar Pradesh,Hardoi,2025-09,2670,2696,49,5415
Uttar Pradesh,Hardoi,2025-10,1424,1237,53,2714
Uttar Pradesh,Hardoi,2025-11,1929,1741,63,3733
Uttar Pradesh,Hardoi,2025-12,1356,918,28,2302
Uttar Pradesh,Hathras,2025-05,478,319,11,808
Uttar Pradesh,Hathras,2025-06,174,282,12,468
Uttar Pradesh,Hathras,2025-09,1017,796,16,1829
Uttar Pradesh,Hathras,2025-10,497,328,10,835
Uttar Pradesh,Hathras,2025-11,827,503,24,1354
Uttar Pradesh,Hathras,2025-12,822,368,9,1199
Uttar Pradesh,Jalaun,2025-04,221,102,26,349
Uttar Pradesh,Jalaun,2025-06,228,277,16,521
Uttar Pradesh,Jalaun,2025-09,756,986,22,1764
Uttar Pradesh,Jalaun,2025-10,389,400,17,806
Uttar Pradesh,Jalaun,2025-11,726,583,17,1326
Uttar Pradesh,Jalaun,2025-12,471,293,27,791
Uttar Pradesh,Jaunpur,2025-03,70,213,51,334
Uttar Pradesh,Jaunpur,2025-04,662,800,64,1526
Uttar Pradesh,Jaunpur,2025-07,262,766,38,1066
Uttar Pradesh,Jaunpur,2025-09,1516,3510,9,5035
Uttar Pradesh,Jaunpur,2025-10,943,1942,8,2893
Uttar Pradesh,Jaunpur,2025-11,1079,1984,32,3095
Uttar Pradesh,Jaunpur,2025-12,868,1022,14,1904
Uttar Pradesh,Jhansi,2025-07,78,76,13,167
Uttar Pradesh,Jhansi,2025-09,1477,1050,10,2537
Uttar Pradesh,Jhansi,2025-10,706,401,16,1123
Uttar Pradesh,Jhansi,2025-11,1369,651,20,2040
Uttar Pradesh,Jhansi,2025-12,940,341,12,1293
Uttar Pradesh,Jyotiba Phule Nagar,2025-09,17,9,0,26
Uttar Pradesh,Jyotiba Phule Nagar,2025-10,16,3,0,19
Uttar Pradesh,Jyotiba Phule Nagar,2025-11,17,6,0,23
Uttar Pradesh,Jyotiba Phule Nagar,2025-12,11,5,0,16
Uttar Pradesh,Kannauj,2025-07,425,628,29,1082
Uttar Pradesh,Kannauj,2025-09,1040,1194,32,2266
Uttar Pradesh,Kannauj,2025-10,444,491,15,950
Uttar Pradesh,Kannauj,2025-11,715,757,18,1490
Uttar Pradesh,Kannauj,2025-12,459,385,6,850
Uttar Pradesh,Kanpur Dehat,2025-04,469,364,75,908
Uttar Pradesh,Kanpur Dehat,2025-07,803,1060,48,1911
Uttar Pradesh,Kanpur Dehat,2025-09,1028,1043,16,2087
Uttar Pradesh,Kanpur Dehat,2025-10,444,397,16,857
Uttar Pradesh,Kanpur Dehat,2025-11,748,569,10,1327
Uttar Pradesh,Kanpur Dehat,2025-12,540,369,18,927
Uttar Pradesh,Kanpur Nagar,2025-03,47,138,23,208
Uttar Pradesh,Kanpur Nagar,2025-04,1405,1363,222,2990
Uttar Pradesh,Kanpur Nagar,2025-05,835,854,57,1746
Uttar Pradesh,Kanpur Nagar,2025-06,347,597,39,983
Uttar Pradesh,Kanpur Nagar,2025-07,1289,1946,85,3320
Uttar Pradesh,Kanpur Nagar,2025-09,2581,3142,71,5794
Uttar Pradesh,Kanpur Nagar,2025-10,1436,1347,67,2850
Uttar Pradesh,Kanpur Nagar,2025-11,2186,2114,66,4366
Uttar Pradesh,Kanpur Nagar,2025-12,1301,1105,45,2451
Uttar Pradesh,Kasganj,2025-07,1047,1168,33,2248
Uttar Pradesh,Kasganj,2025-09,654,653,49,1356
Uttar Pradesh,Kasganj,2025-10,388,323,32,743
Uttar Pradesh,Kasganj,2025-11,639,519,18,1176
Uttar Pradesh,Kasganj,2025-12,478,314,26,818
Uttar Pradesh,Kaushambi,2025-04,133,109,25,267
Uttar Pradesh,Kaushambi,2025-07,583,509,21,1113
Uttar Pradesh,Kaushambi,2025-09,1109,1033,4,2146
Uttar Pradesh,Kaushambi,2025-10,689,486,2,1177
Uttar Pradesh,Kaushambi,2025-11,1076,580,16,1672
Uttar Pradesh,Kaushambi,2025-12,766,321,1,1088
Uttar Pradesh,Kheri,2025-04,523,548,31,1102
Uttar Pradesh,Kheri,2025-05,832,687,33,1552
Uttar Pradesh,Kheri,2025-06,358,491,33,882
Uttar Pradesh,Kheri,2025-07,2068,2463,98,4629
Uttar Pradesh,Kheri,2025-09,2812,3982,110,6904
Uttar Pradesh,Kheri,2025-10,1382,1700,61,3143
Uttar Pradesh,Kheri,2025-11,1984,1954,58,3996
Uttar Pradesh,Kheri,2025-12,1323,1016,31,2370
Uttar Pradesh,Kushi Nagar,2025-07,779,777,14,1570
Uttar Pradesh,Kushinagar,2025-05,170,229,10,409
Uttar Pradesh,Kushinagar,2025-09,1561,2351,6,3918
Uttar Pradesh,Kushinagar,2025-10,681,1016,2,1699
Uttar Pradesh,Kushinagar,2025-11,1169,1547,6,2722
Uttar Pradesh,Kushinagar,2025-12,868,989,6,1863
Uttar Pradesh,Kushinagar *,2025-09,0,1,0,1
Uttar Pradesh,Kushinagar *,2025-10,1,0,0,1
Uttar Pradesh,Kushinagar *,2025-11,2,0,0,2
Uttar Pradesh,Kushinagar *,2025-12,2,0,0,2
Uttar Pradesh,Lalitpur,2025-05,138,71,10,219
Uttar Pradesh,Lalitpur,2025-09,1070,557,24,1651
Uttar Pradesh,Lalitpur,2025-10,475,175,20,670
Uttar Pradesh,Lalitpur,2025-11,1037,326,3,1366
Uttar Pradesh,Lalitpur,2025-12,656,176,15,847
Uttar Pradesh,Lucknow,2025-03,23,102,17,142
Uttar Pradesh,Lucknow,2025-04,1235,1253,125,2613
Uttar Pradesh,Lucknow,2025-05,608,560,48,1216
Uttar Pradesh,Lucknow,2025-06,81,123,19,223
Uttar Pradesh,Lucknow,2025-07,1340,1322,88,2750
Uttar Pradesh,Lucknow,2025-09,3575,2913,11,6499
Uttar Pradesh,Lucknow,2025-10,2405,1806,17,4228
Uttar Pradesh,Lucknow,2025-11,2678,1910,108,4696
Uttar Pradesh,Lucknow,2025-12,1794,1332,21,3147
Uttar Pradesh,Maharajganj,2025-03,54,181,47,282
Uttar Pradesh,Maharajganj,2025-04,873,977,79,1929
Uttar Pradesh,Maharajganj,2025-05,500,791,40,1331
Uttar Pradesh,Maharajganj,2025-06,95,362,31,488
Uttar Pradesh,Maharajganj,2025-07,1186,2920,103,4209
Uttar Pradesh,Maharajganj,2025-09,1239,2556,35,3830
Uttar Pradesh,Maharajganj,2025-10,639,1104,54,1797
Uttar Pradesh,Maharajganj,2025-11,916,1459,58,2433
Uttar Pradesh,Maharajganj,2025-12,630,915,27,1572
Uttar Pradesh,Mahoba,2025-09,699,539,5,1243
Uttar Pradesh,Mahoba,2025-10,336,154,4,494
Uttar Pradesh,Mahoba,2025-11,544,181,1,726
Uttar Pradesh,Mahoba,2025-12,400,155,2,557
Uttar Pradesh,Mahrajganj,2025-09,2,3,0,5
Uttar Pradesh,Mahrajganj,2025-10,3,3,0,6
Uttar Pradesh,Mahrajganj,2025-11,5,2,0,7
Uttar Pradesh,Mahrajganj,2025-12,0,1,0,1
Uttar Pradesh,Mainpuri,2025-04,348,313,46,707
Uttar Pradesh,Mainpuri,2025-06,327,443,13,783
Uttar Pradesh,Mainpuri,2025-07,958,1349,56,2363
Uttar Pradesh,Mainpuri,2025-09,1193,1907,17,3117
Uttar Pradesh,Mainpuri,2025-10,620,805,15,1440
Uttar Pradesh,Mainpuri,2025-11,903,1023,15,1941
Uttar Pradesh,Mainpuri,2025-12,707,643,25,1375
Uttar Pradesh,Mathura,2025-03,39,40,42,121
Uttar Pradesh,Mathura,2025-06,467,890,32,1389
Uttar Pradesh,Mathura,2025-07,133,151,10,294
Uttar Pradesh,Mathura,2025-09,1646,1798,10,3454
Uttar Pradesh,Mathura,2025-10,943,932,12,1887
Uttar Pradesh,Mathura,2025-11,1497,1258,17,2772
Uttar Pradesh,Mathura,2025-12,1126,697,6,1829
Uttar Pradesh,Mau,2025-09,963,2152,14,3129
Uttar Pradesh,Mau,2025-10,524,1086,12,1622
Uttar Pradesh,Mau,2025-11,666,1134,14,1814
Uttar Pradesh,Mau,2025-12,437,570,7,1014
Uttar Pradesh,Meerut,2025-04,1370,650,33,2053
Uttar Pradesh,Meerut,2025-05,1663,1146,38,2847
Uttar Pradesh,Meerut,2025-06,79,168,10,257
Uttar Pradesh,Meerut,2025-07,2293,1831,60,4184
Uttar Pradesh,Meerut,2025-09,2889,2090,20,4999
Uttar Pradesh,Meerut,2025-10,1952,1325,32,3309
Uttar Pradesh,Meerut,2025-11,2600,1574,41,4215
Uttar Pradesh,Meerut,2025-12,1331,814,18,2163
Uttar Pradesh,Mirzapur,2025-09,1387,1782,1,3170
Uttar Pradesh,Mirzapur,2025-10,626,726,2,1354
Uttar Pradesh,Mirzapur,2025-11,909,1046,4,1959
Uttar Pradesh,Mirzapur,2025-12,614,547,1,1162
Uttar Pradesh,Moradabad,2025-04,1519,510,15,2044
Uttar Pradesh,Moradabad,2025-05,1673,793,79,2545
Uttar Pradesh,Moradabad,2025-06,1067,731,28,1826
Uttar Pradesh,Moradabad,2025-07,2722,1295,34,4051
Uttar Pradesh,Moradabad,2025-09,2568,1027,19,3614
Uttar Pradesh,Moradabad,2025-10,1677,579,9,2265
Uttar Pradesh,Moradabad,2025-11,2710,780,22,3512
Uttar Pradesh,Moradabad,2025-12,1260,416,12,1688
Uttar Pradesh,Muzaffarnagar,2025-04,680,308,27,1015
Uttar Pradesh,Muzaffarnagar,2025-07,1025,604,32,1661
Uttar Pradesh,Muzaffarnagar,2025-09,1794,1196,3,2993
Uttar Pradesh,Muzaffarnagar,2025-10,1211,898,35,2144
Uttar Pradesh,Muzaffarnagar,2025-11,1667,1146,14,2827
Uttar Pradesh,Muzaffarnagar,2025-12,873,423,13,1309
Uttar Pradesh,Pilibhit,2025-04,598,260,20,878
Uttar Pradesh,Pilibhit,2025-05,1367,640,21,2028
Uttar Pradesh,Pilibhit,2025-06,1026,628,25,1679
Uttar Pradesh,Pilibhit,2025-07,1622,1108,36,2766
Uttar Pradesh,Pilibhit,2025-09,1483,800,22,2305
Uttar Pradesh,Pilibhit,2025-10,720,438,32,1190
Uttar Pradesh,Pilibhit,2025-11,1155,521,37,1713
Uttar Pradesh,Pilibhit,2025-12,820,236,20,1076
Uttar Pradesh,Pratapgarh,2025-09,2127,1927,11,4065
Uttar Pradesh,Pratapgarh,2025-10,1291,1004,23,2318
Uttar Pradesh,Pratapgarh,2025-11,1473,878,2,2353
Uttar Pradesh,Pratapgarh,2025-12,975,577,20,1572
Uttar Pradesh,Prayagraj,2025-05,23,45,19,87
Uttar Pradesh,Prayagraj,2025-07,503,540,23,1066
Uttar Pradesh,Prayagraj,2025-09,326,249,8,583
Uttar Pradesh,Prayagraj,2025-10,171,147,91,409
Uttar Pradesh,Prayagraj,2025-11,240,177,36,453
Uttar Pradesh,Prayagraj,2025-12,165,97,5,267
Uttar Pradesh,Rae Bareli,2025-09,1849,1499,16,3364
Uttar Pradesh,Rae Bareli,2025-10,1317,896,5,2218
Uttar Pradesh,Rae Bareli,2025-11,1506,825,11,2342
Uttar Pradesh,Rae Bareli,2025-12,1140,655,10,1805
Uttar Pradesh,Raebareli,2025-09,0,1,0,1
Uttar Pradesh,Raebareli,2025-12,0,2,0,2
Uttar Pradesh,Rampur,2025-04,894,333,19,1246
Uttar Pradesh,Rampur,2025-05,1304,700,27,2031
Uttar Pradesh,Rampur,2025-06,694,751,21,1466
Uttar Pradesh,Rampur,2025-07,3375,2652,127,6154
Uttar Pradesh,Rampur,2025-09,1741,1247,27,3015
Uttar Pradesh,Rampur,2025-10,1252,690,7,1949
Uttar Pradesh,Rampur,2025-11,1709,898,50,2657
Uttar Pradesh,Rampur,2025-12,1082,486,24,1592
Uttar Pradesh,Saharanpur,2025-03,91,152,10,253
Uttar Pradesh,Saharanpur,2025-04,1499,533,29,2061
Uttar Pradesh,Saharanpur,2025-06,929,585,14,1528
Uttar Pradesh,Saharanpur,2025-07,2054,852,14,2920
Uttar Pradesh,Saharanpur,2025-09,2694,1165,6,3865
Uttar Pradesh,Saharanpur,2025-10,1896,646,12,2554
Uttar Pradesh,Saharanpur,2025-11,2678,868,8,3554
Uttar Pradesh,Saharanpur,2025-12,1867,558,6,2431
Uttar Pradesh,Sambhal,2025-07,339,200,11,550
Uttar Pradesh,Sambhal,2025-09,1571,1476,42,3089
Uttar Pradesh,Sambhal,2025-10,781,539,12,1332
Uttar Pradesh,Sambhal,2025-11,1133,875,25,2033
Uttar Pradesh,Sambhal,2025-12,920,726,27,1673
Uttar Pradesh,Sant Kabir Nagar,2025-09,758,1215,5,1978
Uttar Pradesh,Sant Kabir Nagar,2025-10,657,733,9,1399
Uttar Pradesh,Sant Kabir Nagar,2025-11,793,880,20,1693
Uttar Pradesh,Sant Kabir Nagar,2025-12,581,515,3,1099
Uttar Pradesh,Sant Ravidas Nagar,2025-09,636,1034,1,1671
Uttar Pradesh,Sant Ravidas Nagar,2025-10,411,520,1,932
Uttar Pradesh,Sant Ravidas Nagar,2025-11,491,600,1,1092
Uttar Pradesh,Sant Ravidas Nagar,2025-12,331,393,1,725
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,14,18,0,32
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,8,16,0,24
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,10,5,0,15
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,5,8,0,13
Uttar Pradesh,Shahjahanpur,2025-04,1402,852,63,2317
Uttar Pradesh,Shahjahanpur,2025-05,1274,987,51,2312
Uttar Pradesh,Shahjahanpur,2025-06,736,918,55,1709
Uttar Pradesh,Shahjahanpur,2025-07,4039,3765,121,7925
Uttar Pradesh,Shahjahanpur,2025-09,1948,1902,57,3907
Uttar Pradesh,Shahjahanpur,2025-10,948,925,28,1901
Uttar Pradesh,Shahjahanpur,2025-11,1520,1161,55,2736
Uttar Pradesh,Shahjahanpur,2025-12,944,523,17,1484
Uttar Pradesh,Shamli,2025-04,374,151,12,537
Uttar Pradesh,Shamli,2025-09,1407,833,6,2246
Uttar Pradesh,Shamli,2025-10,1038,506,13,1557
Uttar Pradesh,Shamli,2025-11,1678,754,11,2443
Uttar Pradesh,Shamli,2025-12,1033,369,15,1417
Uttar Pradesh,Shravasti,2025-06,326,564,49,939
Uttar Pradesh,Shravasti,2025-07,541,1006,49,1596
Uttar Pradesh,Shrawasti,2025-04,207,307,11,525
Uttar Pradesh,Shrawasti,2025-05,279,445,28,752
Uttar Pradesh,Shrawasti,2025-09,524,1056,46,1626
Uttar Pradesh,Shrawasti,2025-10,235,429,26,690
Uttar Pradesh,Shrawasti,2025-11,312,529,30,871
Uttar Pradesh,Shrawasti,2025-12,259,385,9,653
Uttar Pradesh,Siddharth Nagar,2025-06,103,278,12,393
Uttar Pradesh,Siddharth Nagar,2025-07,1500,2308,140,3948
Uttar Pradesh,Siddharthnagar,2025-04,804,1006,68,1878
Uttar Pradesh,Siddharthnagar,2025-05,603,1073,47,1723
Uttar Pradesh,Siddharthnagar,2025-09,1326,2270,130,3726
Uttar Pradesh,Siddharthnagar,2025-10,541,1348,52,1941
Uttar Pradesh,Siddharthnagar,2025-11,900,1893,68,2861
Uttar Pradesh,Siddharthnagar,2025-12,701,1149,34,1884
Uttar Pradesh,Sitapur,2025-04,1928,1053,87,3068
Uttar Pradesh,Sitapur,2025-05,802,540,31,1373
Uttar Pradesh,Sitapur,2025-06,998,1134,87,2219
Uttar Pradesh,Sitapur,2025-07,4236,3712,168,8116
Uttar Pradesh,Sitapur,2025-09,3166,3284,102,6552
Uttar Pradesh,Sitapur,2025-10,1306,1262,107,2675
Uttar Pradesh,Sitapur,2025-11,2013,1695,131,3839
Uttar Pradesh,Sitapur,2025-12,1788,1189,35,3012
Uttar Pradesh,Sonbhadra,2025-09,1322,963,5,2290
Uttar Pradesh,Sonbhadra,2025-10,441,289,4,734
Uttar Pradesh,Sonbhadra,2025-11,724,506,4,1234
Uttar Pradesh,Sonbhadra,2025-12,511,265,0,776
Uttar Pradesh,Sultanpur,2025-04,262,195,23,480
Uttar Pradesh,Sultanpur,2025-05,209,205,10,424
Uttar Pradesh,Sultanpur,2025-06,130,223,10,363
Uttar Pradesh,Sultanpur,2025-07,471,652,41,1164
Uttar Pradesh,Sultanpur,2025-09,1472,2058,15,3545
Uttar Pradesh,Sultanpur,2025-10,1018,1037,23,2078
Uttar Pradesh,Sultanpur,2025-11,1199,947,9,2155
Uttar Pradesh,Sultanpur,2025-12,704,520,1,1225
Uttar Pradesh,Unnao,2025-03,34,136,33,203
Uttar Pradesh,Unnao,2025-04,937,547,30,1514
Uttar Pradesh,Unnao,2025-05,865,726,37,1628
Uttar Pradesh,Unnao,2025-06,497,892,57,1446
Uttar Pradesh,Unnao,2025-07,1408,1887,49,3344
Uttar Pradesh,Unnao,2025-09,1789,1863,74,3726
Uttar Pradesh,Unnao,2025-10,952,1014,25,1991
Uttar Pradesh,Unnao,2025-11,2384,1063,50,3497
Uttar Pradesh,Unnao,2025-12,972,815,12,1799
Uttar Pradesh,Varanasi,2025-04,527,733,81,1341
Uttar Pradesh,Varanasi,2025-05,574,849,23,1446
Uttar Pradesh,Varanasi,2025-06,297,602,15,914
Uttar Pradesh,Varanasi,2025-07,2392,3993,268,6653
Uttar Pradesh,Varanasi,2025-09,1948,3218,16,5182
Uttar Pradesh,Varanasi,2025-10,1157,1423,6,2586
Uttar Pradesh,Varanasi,2025-11,1496,1703,20,3219
Uttar Pradesh,Varanasi,2025-12,1088,883,22,1993
Uttarakhand,Almora,2025-09,355,45,3,403
Uttarakhand,Almora,2025-10,262,33,2,297
Uttarakhand,Almora,2025-11,358,34,3,395
Uttarakhand,Almora,2025-12,253,19,0,272
Uttarakhand,Bageshwar,2025-09,219,22,0,241
Uttarakhand,Bageshwar,2025-10,143,14,0,157
Uttarakhand,Bageshwar,2025-11,217,16,1,234
Uttarakhand,Bageshwar,2025-12,96,13,1,110
Uttarakhand,Chamoli,2025-09,336,35,2,373
Uttarakhand,Chamoli,2025-10,210,16,1,227
Uttarakhand,Chamoli,2025-11,231,18,0,249
Uttarakhand,Chamoli,2025-12,229,8,4,241
Uttarakhand,Champawat,2025-09,280,37,0,317
Uttarakhand,Champawat,2025-10,200,19,0,219
Uttarakhand,Champawat,2025-11,177,29,0,206
Uttarakhand,Champawat,2025-12,112,11,1,124
Uttarakhand,Dehradun,2025-03,123,43,10,176
Uttarakhand,Dehradun,2025-04,510,138,26,674
Uttarakhand,Dehradun,2025-05,477,135,12,624
Uttarakhand,Dehradun,2025-06,160,80,54,294
Uttarakhand,Dehradun,2025-07,1298,323,10,1631
Uttarakhand,Dehradun,2025-09,1918,301,2,2221
Uttarakhand,Dehradun,2025-10,1054,206,4,1264
Uttarakhand,Dehradun,2025-11,1356,236,11,1603
Uttarakhand,Dehradun,2025-12,901,92,5,998
Uttarakhand,Garhwal,2025-09,18,1,0,19
Uttarakhand,Garhwal,2025-10,21,3,0,24
Uttarakhand,Garhwal,2025-11,9,0,0,9
Uttarakhand,Garhwal,2025-12,4,0,0,4
Uttarakhand,Hardwar,2025-09,33,14,0,47
Uttarakhand,Hardwar,2025-10,35,6,0,41
Uttarakhand,Hardwar,2025-11,36,6,0,42
Uttarakhand,Hardwar,2025-12,14,2,0,16
Uttarakhand,Haridwar,2025-03,17,15,28,60
Uttarakhand,Haridwar,2025-07,565,156,11,732
Uttarakhand,Haridwar,2025-09,1185,407,8,1600
Uttarakhand,Haridwar,2025-10,967,209,1,1177
Uttarakhand,Haridwar,2025-11,1105,258,2,1365
Uttarakhand,Haridwar,2025-12,849,170,2,1021
Uttarakhand,Nainital,2025-03,46,18,11,75
Uttarakhand,Nainital,2025-04,488,66,48,602
Uttarakhand,Nainital,2025-09,886,139,4,1029
Uttarakhand,Nainital,2025-10,709,105,4,818
Uttarakhand,Nainital,2025-11,846,87,1,934
Uttarakhand,Nainital,2025-12,442,43,8,493
Uttarakhand,Pauri Garhwal,2025-09,551,58,2,611
Uttarakhand,Pauri Garhwal,2025-10,438,39,5,482
Uttarakhand,Pauri Garhwal,2025-11,388,39,1,428
Uttarakhand,Pauri Garhwal,2025-12,300,29,6,335
Uttarakhand,Pithoragarh,2025-09,376,48,2,426
Uttarakhand,Pithoragarh,2025-10,209,41,3,253
Uttarakhand,Pithoragarh,2025-11,252,36,3,291
Uttarakhand,Pithoragarh,2025-12,228,21,1,250
Uttarakhand,Rudraprayag,2025-09,279,34,0,313
Uttarakhand,Rudraprayag,2025-10,192,20,0,212
Uttarakhand,Rudraprayag,2025-11,225,17,0,242
Uttarakhand,Rudraprayag,2025-12,178,11,0,189
Uttarakhand,Tehri Garhwal,2025-09,745,122,2,869
Uttarakhand,Tehri Garhwal,2025-10,460,60,5,525
Uttarakhand,Tehri Garhwal,2025-11,700,81,0,781
Uttarakhand,Tehri Garhwal,2025-12,539,61,6,606
Uttarakhand,Udham Singh Nagar,2025-09,1834,397,2,2233
Uttarakhand,Udham Singh Nagar,2025-10,991,222,1,1214
Uttarakhand,Udham Singh Nagar,2025-11,1253,231,8,1492
Uttarakhand,Udham Singh Nagar,2025-12,1014,135,7,1156
Uttarakhand,Uttarkashi,2025-09,208,44,2,254
Uttarakhand,Uttarkashi,2025-10,196,29,3,228
Uttarakhand,Uttarkashi,2025-11,317,42,0,359
Uttarakhand,Uttarkashi,2025-12,257,34,0,291
WEST BENGAL,HOOGHLY,2025-09,0,1,0,1
WEST BENGAL,HOOGHLY,2025-11,3,0,0,3
WESTBENGAL,HOOGHLY,2025-11,1,0,0,1
West  Bengal,Hooghly,2025-09,8,4,0,12
West  Bengal,Hooghly,2025-11,1,1,0,2
West  Bengal,Hooghly,2025-12,0,1,0,1
West Bangal,Hooghly,2025-09,1,0,0,1
West Bangal,Hooghly,2025-10,2,0,0,2
West Bangal,Hooghly,2025-11,0,1,0,1
West Bangal,Hooghly,2025-12,2,0,0,2
West Bangal,Howrah,2025-09,2,1,0,3
West Bangal,Howrah,2025-10,0,1,0,1
West Bengal,24 Paraganas North,2025-06,540,399,111,1050
West Bengal,24 Paraganas North,2025-07,2637,2059,401,5097
West Bengal,24 Paraganas South,2025-07,364,104,22,490
West Bengal,Alipurduar,2025-04,38,63,27,128
West Bengal,Alipurduar,2025-05,42,112,43,197
West Bengal,Alipurduar,2025-06,207,352,74,633
West Bengal,Alipurduar,2025-07,646,840,145,1631
West Bengal,Alipurduar,2025-09,240,120,17,377
West Bengal,Alipurduar,2025-10,108,82,3,193
West Bengal,Alipurduar,2025-11,136,93,2,231
West Bengal,Alipurduar,2025-12,104,52,127,283
West Bengal,Bankura,2025-09,2931,851,43,3825
West Bengal,Bankura,2025-10,1844,385,2,2231
West Bengal,Bankura,2025-11,2984,564,1,3549
West Bengal,Bankura,2025-12,1324,322,104,1750
West Bengal,Barddhaman,2025-09,5014,1159,5,6178
West Bengal,Barddhaman,2025-10,2610,637,1,3248
West Bengal,Barddhaman,2025-11,3224,786,2,4012
West Bengal,Barddhaman,2025-12,1968,424,6,2398
West Bengal,Bardhaman,2025-09,534,165,0,699
West Bengal,Bardhaman,2025-10,286,83,0,369
West Bengal,Bardhaman,2025-11,344,120,0,464
West Bengal,Bardhaman,2025-12,181,60,3,244
West Bengal,Birbhum,2025-05,204,61,13,278
West Bengal,Birbhum,2025-06,139,65,17,221
West Bengal,Birbhum,2025-07,575,159,35,769
West Bengal,Birbhum,2025-09,3927,580,8,4515
West Bengal,Birbhum,2025-10,2952,460,0,3412
West Bengal,Birbhum,2025-11,3418,472,1,3891
West Bengal,Birbhum,2025-12,2146,244,33,2423
West Bengal,Burdwan,2025-10,2,0,0,2
West Bengal,Cooch Behar,2025-04,297,156,32,485
West Bengal,Cooch Behar,2025-05,991,606,77,1674
West Bengal,Cooch Behar,2025-09,2203,997,44,3244
West Bengal,Cooch Behar,2025-10,1823,714,3,2540
West Bengal,Cooch Behar,2025-11,1317,546,6,1869
West Bengal,Cooch Behar,2025-12,631,201,84,916
West Bengal,Coochbehar,2025-03,19,12,19,50
West Bengal,Coochbehar,2025-06,47,46,12,105
West Bengal,Coochbehar,2025-07,2074,2029,152,4255
West Bengal,Dakshin Dinajpur,2025-05,179,42,14,235
West Bengal,Dakshin Dinajpur,2025-09,2345,452,39,2836
West Bengal,Dakshin Dinajpur,2025-10,1176,221,7,1404
West Bengal,Dakshin Dinajpur,2025-11,1004,235,8,1247
West Bengal,Dakshin Dinajpur,2025-12,654,119,31,804
West Bengal,Darjeeling,2025-04,383,200,75,658
West Bengal,Darjeeling,2025-05,297,223,78,598
West Bengal,Darjeeling,2025-06,203,316,166,685
West Bengal,Darjeeling,2025-07,607,694,184,1485
West Bengal,Darjeeling,2025-09,896,450,56,1402
West Bengal,Darjeeling,2025-10,450,232,24,706
West Bengal,Darjeeling,2025-11,663,302,8,973
West Bengal,Darjeeling,2025-12,468,162,182,812
West Bengal,Darjiling,2025-09,232,102,0,334
West Bengal,Darjiling,2025-10,131,25,0,156
West Bengal,Darjiling,2025-11,124,37,0,161
West Bengal,Darjiling,2025-12,48,25,2,75
West Bengal,Dinajpur Dakshin,2025-07,707,256,34,997
West Bengal,Dinajpur Uttar,2025-03,26,18,27,71
West Bengal,Dinajpur Uttar,2025-06,1295,1253,118,2666
West Bengal,Dinajpur Uttar,2025-07,5157,3588,189,8934
West Bengal,East Midnapore,2025-09,640,134,1,775
West Bengal,East Midnapore,2025-10,457,72,1,530
West Bengal,East Midnapore,2025-11,503,85,1,589
West Bengal,East Midnapore,2025-12,196,27,1,224
West Bengal,East Midnapur,2025-09,1,0,0,1
West Bengal,HOOGHLY,2025-10,1,0,0,1
West Bengal,HOOGHLY,2025-11,1,0,0,1
West Bengal,HOWRAH,2025-09,1,1,0,2
West Bengal,HOWRAH,2025-11,1,0,0,1
West Bengal,Haora,2025-09,788,368,0,1156
West Bengal,Haora,2025-10,463,222,0,685
West Bengal,Haora,2025-11,511,228,0,739
West Bengal,Haora,2025-12,181,99,2,282
West Bengal,Hawrah,2025-09,0,1,0,1
West Bengal,Hawrah,2025-10,3,2,0,5
West Bengal,Hooghiy,2025-09,1,0,0,1
West Bengal,Hooghly,2025-07,177,111,12,300
West Bengal,Hooghly,2025-09,3970,1534,82,5586
West Bengal,Hooghly,2025-10,2693,767,3,3463
West Bengal,Hooghly,2025-11,2642,931,10,3583
West Bengal,Hooghly,2025-12,1650,510,235,2395
West Bengal,Howrah,2025-07,149,200,12,361
West Bengal,Howrah,2025-09,3043,1156,33,4232
West Bengal,Howrah,2025-10,1906,706,4,2616
West Bengal,Howrah,2025-11,2053,720,0,2773
West Bengal,Howrah,2025-12,986,342,97,1425
West Bengal,Hugli,2025-09,59,15,0,74
West Bengal,Hugli,2025-10,26,13,0,39
West Bengal,Hugli,2025-11,31,9,0,40
West Bengal,Hugli,2025-12,32,9,0,41
West Bengal,Jalpaiguri,2025-04,194,62,36,292
West Bengal,Jalpaiguri,2025-05,493,413,74,980
West Bengal,Jalpaiguri,2025-06,74,176,65,315
West Bengal,Jalpaiguri,2025-07,234,344,65,643
West Bengal,Jalpaiguri,2025-09,1783,1409,65,3257
West Bengal,Jalpaiguri,2025-10,849,720,22,1591
West Bengal,Jalpaiguri,2025-11,1219,774,17,2010
West Bengal,Jalpaiguri,2025-12,828,544,194,1566
West Bengal,Jhargram,2025-04,40,10,12,62
West Bengal,Jhargram,2025-09,270,69,10,349
West Bengal,Jhargram,2025-10,143,27,1,171
West Bengal,Jhargram,2025-11,184,39,0,223
West Bengal,Jhargram,2025-12,104,26,27,157
West Bengal,KOLKATA,2025-10,0,1,0,1
