state,district,date,month_date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,enrolments,total_demo_updates,total_bio_updates,total_enrolment_prev_1,total_demo_updates_prev_1,total_bio_updates_prev_1,enrolment_diff_1,demo_updates_diff_1,bio_updates_diff_1,year,month,target_enrolment_next_month,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3m_mean,roll_3m_median,roll_3m_std,roll_6m_mean,roll_6m_median,roll_6m_std,has_full_history
Tamil Nadu,Cuddalore,2025-10,2025-10-01,1264.0,206.0,0.0,1485.0,7404.0,4788.0,8080.0,1470.0,8889.0,12868.0,3117.0,13566.0,10621.0,-1647.0,-4677.0,2247.0,2025,10,2534.0,,,,,,,,,,,,False
Tamil Nadu,Cuddalore,2025-11,2025-11-01,2140.0,392.0,2.0,3350.0,14548.0,13058.0,8897.0,2534.0,17898.0,21955.0,1470.0,8889.0,12868.0,1064.0,9009.0,9087.0,2025,11,1368.0,1470.0,,,,,1470.0,1470.0,,1470.0,1470.0,,True
Tamil Nadu,Dharmapuri,2025-10,2025-10-01,999.0,172.0,14.0,1134.0,3664.0,5188.0,3777.0,1185.0,4798.0,8965.0,1725.0,7066.0,6679.0,-540.0,-2268.0,2286.0,2025,10,1847.0,,,,,,,,,,,,False
Tamil Nadu,Dharmapuri,2025-11,2025-11-01,1549.0,289.0,9.0,2024.0,7294.0,8623.0,4169.0,1847.0,9318.0,12792.0,1185.0,4798.0,8965.0,662.0,4520.0,3827.0,2025,11,982.0,1185.0,,,,,1185.0,1185.0,,1185.0,1185.0,,True
Tamil Nadu,Dindigul,2025-10,2025-10-01,805.0,251.0,0.0,1317.0,5192.0,4729.0,6933.0,1056.0,6509.0,11662.0,2337.0,9971.0,14161.0,-1281.0,-3462.0,-2499.0,2025,10,1779.0,,,,,,,,,,,,False
Tamil Nadu,Dindigul,2025-11,2025-11-01,1318.0,458.0,3.0,2452.0,10871.0,7665.0,10860.0,1779.0,13323.0,18525.0,1056.0,6509.0,11662.0,723.0,6814.0,6863.0,2025,11,911.0,1056.0,,,,,1056.0,1056.0,,1056.0,1056.0,,True
Tamil Nadu,Erode,2025-10,2025-10-01,966.0,243.0,0.0,1202.0,6447.0,8972.0,6195.0,1209.0,7649.0,15167.0,2199.0,11067.0,11428.0,-990.0,-3418.0,3739.0,2025,10,1701.0,,,,,,,,,,,,False
Tamil Nadu,Erode,2025-11,2025-11-01,1350.0,346.0,5.0,2399.0,13493.0,12178.0,8842.0,1701.0,15892.0,21020.0,1209.0,7649.0,15167.0,492.0,8243.0,5853.0,2025,11,908.0,1209.0,,,,,1209.0,1209.0,,1209.0,1209.0,,True
Tamil Nadu,Kallakurichi,2025-10,2025-10-01,152.0,18.0,1.0,212.0,1168.0,179.0,158.0,171.0,1380.0,337.0,240.0,1463.0,386.0,-69.0,-83.0,-49.0,2025,10,256.0,,,,,,,,,,,,False
Tamil Nadu,Kallakurichi,2025-11,2025-11-01,216.0,37.0,3.0,430.0,2109.0,339.0,216.0,256.0,2539.0,555.0,171.0,1380.0,337.0,85.0,1159.0,218.0,2025,11,154.0,171.0,,,,,171.0,171.0,,171.0,171.0,,True
Tamil Nadu,Kancheepuram,2025-09,2025-09-01,3306.0,1071.0,16.0,3754.0,16562.0,7499.0,9434.0,4393.0,20316.0,16933.0,328.0,8632.0,23779.0,4065.0,11684.0,-6846.0,2025,9,2451.0,,,,,,,,,,,,False
Tamil Nadu,Kancheepuram,2025-10,2025-10-01,1746.0,703.0,2.0,2652.0,9827.0,10372.0,6661.0,2451.0,12479.0,17033.0,4393.0,20316.0,16933.0,-1942.0,-7837.0,100.0,2025,10,3666.0,4393.0,,,,,4393.0,4393.0,,4393.0,4393.0,,True
Tamil Nadu,Kancheepuram,2025-11,2025-11-01,2583.0,1065.0,18.0,4790.0,21260.0,23753.0,10682.0,3666.0,26050.0,34435.0,2451.0,12479.0,17033.0,1215.0,13571.0,17402.0,2025,11,2212.0,2451.0,4393.0,,,,3422.0,3422.0,1373.2013690642752,3422.0,3422.0,1373.2013690642752,True
Tamil Nadu,Kanniyakumari,2025-10,2025-10-01,444.0,30.0,0.0,1171.0,3482.0,4074.0,2883.0,474.0,4653.0,6957.0,867.0,6329.0,6603.0,-393.0,-1676.0,354.0,2025,10,570.0,,,,,,,,,,,,False
Tamil Nadu,Kanniyakumari,2025-11,2025-11-01,535.0,34.0,1.0,1576.0,6242.0,4336.0,3768.0,570.0,7818.0,8104.0,474.0,4653.0,6957.0,96.0,3165.0,1147.0,2025,11,364.0,474.0,,,,,474.0,474.0,,474.0,474.0,,True
Tamil Nadu,Kanyakumari,2025-10,2025-10-01,421.0,21.0,0.0,579.0,1861.0,2886.0,469.0,442.0,2440.0,3355.0,695.0,3349.0,2872.0,-253.0,-909.0,483.0,2025,10,548.0,,,,,,,,,,,,False
Tamil Nadu,Kanyakumari,2025-11,2025-11-01,505.0,29.0,14.0,789.0,3066.0,4079.0,653.0,548.0,3855.0,4732.0,442.0,2440.0,3355.0,106.0,1415.0,1377.0,2025,11,320.0,442.0,,,,,442.0,442.0,,442.0,442.0,,True
Tamil Nadu,Karur,2025-10,2025-10-01,593.0,117.0,0.0,416.0,2427.0,2696.0,1607.0,710.0,2843.0,4303.0,1558.0,4765.0,5290.0,-848.0,-1922.0,-987.0,2025,10,1093.0,,,,,,,,,,,,False
Tamil Nadu,Karur,2025-11,2025-11-01,874.0,219.0,0.0,1117.0,5235.0,3861.0,2627.0,1093.0,6352.0,6488.0,710.0,2843.0,4303.0,383.0,3509.0,2185.0,2025,11,658.0,710.0,,,,,710.0,710.0,,710.0,710.0,,True
Tamil Nadu,Krishnagiri,2025-10,2025-10-01,741.0,170.0,0.0,1185.0,4547.0,10111.0,3028.0,911.0,5732.0,13139.0,1672.0,9341.0,7776.0,-761.0,-3609.0,5363.0,2025,10,1421.0,,,,,,,,,,,,False
Tamil Nadu,Krishnagiri,2025-11,2025-11-01,1070.0,346.0,5.0,2426.0,9408.0,13509.0,4980.0,1421.0,11834.0,18489.0,911.0,5732.0,13139.0,510.0,6102.0,5350.0,2025,11,1071.0,911.0,,,,,911.0,911.0,,911.0,911.0,,True
Tamil Nadu,Madurai,2025-06,2025-06-01,62.0,14.0,12.0,316.0,1750.0,7687.0,14269.0,88.0,2066.0,21956.0,115.0,3294.0,24984.0,-27.0,-1228.0,-3028.0,2025,6,3877.0,,,,,,,,,,,,False
Tamil Nadu,Madurai,2025-09,2025-09-01,3504.0,367.0,6.0,2380.0,12375.0,6251.0,8600.0,3877.0,14755.0,14851.0,88.0,2066.0,21956.0,3789.0,12689.0,-7105.0,2025,9,1826.0,88.0,,,,,88.0,88.0,,88.0,88.0,,True
Tamil Nadu,Madurai,2025-10,2025-10-01,1623.0,202.0,1.0,2166.0,7947.0,9790.0,6560.0,1826.0,10113.0,16350.0,3877.0,14755.0,14851.0,-2051.0,-4642.0,1499.0,2025,10,2702.0,3877.0,88.0,,,,1982.5,1982.5,2679.2275939158285,1982.5,1982.5,2679.2275939158285,True
Tamil Nadu,Madurai,2025-11,2025-11-01,2381.0,314.0,7.0,4509.0,19051.0,15954.0,9836.0,2702.0,23560.0,25790.0,1826.0,10113.0,16350.0,876.0,13447.0,9440.0,2025,11,1330.0,1826.0,3877.0,88.0,,,1930.3333333333333,1826.0,1896.6534563101752,1930.3333333333333,1826.0,1896.6534563101752,True
Tamil Nadu,Mayiladuthurai,2025-10,2025-10-01,88.0,11.0,0.0,44.0,393.0,167.0,85.0,99.0,437.0,252.0,202.0,627.0,402.0,-103.0,-190.0,-150.0,2025,10,121.0,,,,,,,,,,,,False
Tamil Nadu,Mayiladuthurai,2025-11,2025-11-01,100.0,20.0,1.0,134.0,706.0,859.0,130.0,121.0,840.0,989.0,99.0,437.0,252.0,22.0,403.0,737.0,2025,11,80.0,99.0,,,,,99.0,99.0,,99.0,99.0,,True
Tamil Nadu,Nagapattinam,2025-10,2025-10-01,594.0,146.0,0.0,566.0,5166.0,1975.0,3731.0,740.0,5732.0,5706.0,1517.0,8224.0,5230.0,-777.0,-2492.0,476.0,2025,10,1157.0,,,,,,,,,,,,False
Tamil Nadu,Nagapattinam,2025-11,2025-11-01,923.0,234.0,0.0,1164.0,8277.0,4798.0,7100.0,1157.0,9441.0,11898.0,740.0,5732.0,5706.0,417.0,3709.0,6192.0,2025,11,633.0,740.0,,,,,740.0,740.0,,740.0,740.0,,True
Tamil Nadu,Namakkal,2025-10,2025-10-01,776.0,126.0,0.0,1675.0,4240.0,4913.0,3708.0,902.0,5915.0,8621.0,1991.0,7898.0,8609.0,-1089.0,-1983.0,12.0,2025,10,1272.0,,,,,,,,,,,,False
Tamil Nadu,Namakkal,2025-11,2025-11-01,1034.0,234.0,4.0,2936.0,8126.0,10036.0,6948.0,1272.0,11062.0,16984.0,902.0,5915.0,8621.0,370.0,5147.0,8363.0,2025,11,707.0,902.0,,,,,902.0,902.0,,902.0,902.0,,True
Tamil Nadu,Perambalur,2025-10,2025-10-01,375.0,44.0,0.0,486.0,1337.0,1528.0,2899.0,419.0,1823.0,4427.0,775.0,2890.0,4272.0,-356.0,-1067.0,155.0,2025,10,593.0,,,,,,,,,,,,False
Tamil Nadu,Perambalur,2025-11,2025-11-01,505.0,88.0,0.0,1115.0,2724.0,3620.0,4041.0,593.0,3839.0,7661.0,419.0,1823.0,4427.0,174.0,2016.0,3234.0,2025,11,343.0,419.0,,,,,419.0,419.0,,419.0,419.0,,True
Tamil Nadu,Pudukkottai,2025-10,2025-10-01,918.0,289.0,3.0,982.0,5353.0,2754.0,8060.0,1210.0,6335.0,10814.0,2584.0,9351.0,8649.0,-1374.0,-3016.0,2165.0,2025,10,1972.0,,,,,,,,,,,,False
Tamil Nadu,Pudukkottai,2025-11,2025-11-01,1405.0,563.0,4.0,2120.0,9312.0,5805.0,9464.0,1972.0,11432.0,15269.0,1210.0,6335.0,10814.0,762.0,5097.0,4455.0,2025,11,1089.0,1210.0,,,,,1210.0,1210.0,,1210.0,1210.0,,True
Tamil Nadu,Ramanathapuram,2025-10,2025-10-01,621.0,148.0,5.0,907.0,3645.0,4904.0,4311.0,774.0,4552.0,9215.0,1258.0,6510.0,6369.0,-484.0,-1958.0,2846.0,2025,10,1176.0,,,,,,,,,,,,False
Tamil Nadu,Ramanathapuram,2025-11,2025-11-01,934.0,236.0,6.0,1515.0,6681.0,5689.0,5330.0,1176.0,8196.0,11019.0,774.0,4552.0,9215.0,402.0,3644.0,1804.0,2025,11,645.0,774.0,,,,,774.0,774.0,,774.0,774.0,,True
Tamil Nadu,Ranipet,2025-10,2025-10-01,19.0,2.0,0.0,37.0,151.0,43.0,13.0,21.0,188.0,56.0,36.0,248.0,68.0,-15.0,-60.0,-12.0,2025,10,35.0,,,,,,,,,,,,False
Tamil Nadu,Ranipet,2025-11,2025-11-01,32.0,2.0,1.0,51.0,339.0,169.0,43.0,35.0,390.0,212.0,21.0,188.0,56.0,14.0,202.0,156.0,2025,11,19.0,21.0,,,,,21.0,21.0,,21.0,21.0,,True
Tamil Nadu,Salem,2025-10,2025-10-01,1609.0,311.0,17.0,2149.0,10137.0,5112.0,6886.0,1937.0,12286.0,11998.0,3331.0,18377.0,16525.0,-1394.0,-6091.0,-4527.0,2025,10,2597.0,,,,,,,,,,,,False
Tamil Nadu,Salem,2025-11,2025-11-01,2012.0,490.0,95.0,4030.0,17911.0,16329.0,11404.0,2597.0,21941.0,27733.0,1937.0,12286.0,11998.0,660.0,9655.0,15735.0,2025,11,1890.0,1937.0,,,,,1937.0,1937.0,,1937.0,1937.0,,True
Tamil Nadu,Sivaganga,2025-10,2025-10-01,687.0,118.0,0.0,722.0,3167.0,3564.0,4118.0,805.0,3889.0,7682.0,1482.0,6118.0,6904.0,-677.0,-2229.0,778.0,2025,10,1348.0,,,,,,,,,,,,False
Tamil Nadu,Sivaganga,2025-11,2025-11-01,1027.0,312.0,9.0,1668.0,6534.0,8510.0,5348.0,1348.0,8202.0,13858.0,805.0,3889.0,7682.0,543.0,4313.0,6176.0,2025,11,718.0,805.0,,,,,805.0,805.0,,805.0,805.0,,True
Tamil Nadu,Tenkasi,2025-10,2025-10-01,231.0,21.0,0.0,253.0,939.0,1368.0,217.0,252.0,1192.0,1585.0,423.0,1626.0,992.0,-171.0,-434.0,593.0,2025,10,381.0,,,,,,,,,,,,False
Tamil Nadu,Tenkasi,2025-11,2025-11-01,342.0,39.0,0.0,475.0,1736.0,1794.0,305.0,381.0,2211.0,2099.0,252.0,1192.0,1585.0,129.0,1019.0,514.0,2025,11,212.0,252.0,,,,,252.0,252.0,,252.0,252.0,,True
Tamil Nadu,Thanjavur,2025-09,2025-09-01,2152.0,517.0,3.0,2590.0,10804.0,4828.0,5769.0,2672.0,13394.0,10597.0,56.0,1268.0,18634.0,2616.0,12126.0,-8037.0,2025,9,1300.0,,,,,,,,,,,,False
Tamil Nadu,Thanjavur,2025-10,2025-10-01,1025.0,275.0,0.0,1598.0,6672.0,5987.0,5655.0,1300.0,8270.0,11642.0,2672.0,13394.0,10597.0,-1372.0,-5124.0,1045.0,2025,10,1926.0,2672.0,,,,,2672.0,2672.0,,2672.0,2672.0,,True
Tamil Nadu,Thanjavur,2025-11,2025-11-01,1517.0,407.0,2.0,3187.0,12906.0,8609.0,10414.0,1926.0,16093.0,19023.0,1300.0,8270.0,11642.0,626.0,7823.0,7381.0,2025,11,1418.0,1300.0,2672.0,,,,1986.0,1986.0,970.1505037879432,1986.0,1986.0,970.1505037879432,True
Tamil Nadu,The Nilgiris,2025-10,2025-10-01,257.0,102.0,0.0,352.0,1712.0,1442.0,1227.0,359.0,2064.0,2669.0,584.0,2814.0,2615.0,-225.0,-750.0,54.0,2025,10,488.0,,,,,,,,,,,,False
Tamil Nadu,The Nilgiris,2025-11,2025-11-01,345.0,139.0,4.0,737.0,3106.0,2915.0,1885.0,488.0,3843.0,4800.0,359.0,2064.0,2669.0,129.0,1779.0,2131.0,2025,11,283.0,359.0,,,,,359.0,359.0,,359.0,359.0,,True
Tamil Nadu,Theni,2025-10,2025-10-01,608.0,109.0,0.0,798.0,3714.0,2914.0,2620.0,717.0,4512.0,5534.0,1257.0,6906.0,5444.0,-540.0,-2394.0,90.0,2025,10,962.0,,,,,,,,,,,,False
Tamil Nadu,Theni,2025-11,2025-11-01,771.0,189.0,2.0,1461.0,6894.0,5044.0,4140.0,962.0,8355.0,9184.0,717.0,4512.0,5534.0,245.0,3843.0,3650.0,2025,11,537.0,717.0,,,,,717.0,717.0,,717.0,717.0,,True
Tamil Nadu,Thiruvallur,2025-10,2025-10-01,46.0,13.0,0.0,18.0,281.0,66.0,242.0,59.0,299.0,308.0,71.0,379.0,384.0,-12.0,-80.0,-76.0,2025,10,80.0,,,,,,,,,,,,False
Tamil Nadu,Thiruvallur,2025-11,2025-11-01,54.0,26.0,0.0,35.0,534.0,169.0,408.0,80.0,569.0,577.0,59.0,299.0,308.0,21.0,270.0,269.0,2025,11,49.0,59.0,,,,,59.0,59.0,,59.0,59.0,,True
Tamil Nadu,Thiruvarur,2025-10,2025-10-01,551.0,120.0,0.0,707.0,4600.0,3050.0,2719.0,671.0,5307.0,5769.0,1467.0,7199.0,4608.0,-796.0,-1892.0,1161.0,2025,10,1234.0,,,,,,,,,,,,False
Tamil Nadu,Thiruvarur,2025-11,2025-11-01,948.0,284.0,2.0,1504.0,7239.0,5535.0,5426.0,1234.0,8743.0,10961.0,671.0,5307.0,5769.0,563.0,3436.0,5192.0,2025,11,793.0,671.0,,,,,671.0,671.0,,671.0,671.0,,True
Tamil Nadu,Thoothukkudi,2025-10,2025-10-01,922.0,230.0,0.0,1139.0,4515.0,7299.0,3790.0,1152.0,5654.0,11089.0,1687.0,8585.0,6972.0,-535.0,-2931.0,4117.0,2025,10,1481.0,,,,,,,,,,,,False
Tamil Nadu,Thoothukkudi,2025-11,2025-11-01,1201.0,277.0,3.0,1861.0,7981.0,13370.0,6483.0,1481.0,9842.0,19853.0,1152.0,5654.0,11089.0,329.0,4188.0,8764.0,2025,11,999.0,1152.0,,,,,1152.0,1152.0,,1152.0,1152.0,,True
Tamil Nadu,Tiruchirappalli,2025-10,2025-10-01,1467.0,364.0,0.0,1703.0,6623.0,6083.0,10019.0,1831.0,8326.0,16102.0,3922.0,12614.0,13082.0,-2091.0,-4288.0,3020.0,2025,10,2544.0,,,,,,,,,,,,False
Tamil Nadu,Tiruchirappalli,2025-11,2025-11-01,2029.0,514.0,1.0,3679.0,13173.0,11776.0,11994.0,2544.0,16852.0,23770.0,1831.0,8326.0,16102.0,713.0,8526.0,7668.0,2025,11,1635.0,1831.0,,,,,1831.0,1831.0,,1831.0,1831.0,,True
Tamil Nadu,Tirunelveli,2025-10,2025-10-01,1826.0,321.0,0.0,2444.0,7544.0,13509.0,7640.0,2147.0,9988.0,21149.0,3303.0,13902.0,16354.0,-1156.0,-3914.0,4795.0,2025,10,2605.0,,,,,,,,,,,,False
Tamil Nadu,Tirunelveli,2025-11,2025-11-01,2159.0,444.0,2.0,3969.0,12283.0,18076.0,11526.0,2605.0,16252.0,29602.0,2147.0,9988.0,21149.0,458.0,6264.0,8453.0,2025,11,1620.0,2147.0,,,,,2147.0,2147.0,,2147.0,2147.0,,True
Tamil Nadu,Tirupattur,2025-10,2025-10-01,191.0,21.0,0.0,134.0,774.0,848.0,171.0,212.0,908.0,1019.0,321.0,1440.0,566.0,-109.0,-532.0,453.0,2025,10,284.0,,,,,,,,,,,,False
Tamil Nadu,Tirupattur,2025-11,2025-11-01,245.0,37.0,2.0,299.0,1838.0,2290.0,235.0,284.0,2137.0,2525.0,212.0,908.0,1019.0,72.0,1229.0,1506.0,2025,11,231.0,212.0,,,,,212.0,212.0,,212.0,212.0,,True
Tamil Nadu,Tiruppur,2025-10,2025-10-01,966.0,228.0,1.0,1733.0,7571.0,6177.0,4898.0,1195.0,9304.0,11075.0,2199.0,12122.0,10562.0,-1004.0,-2818.0,513.0,2025,10,1774.0,,,,,,,,,,,,False
Tamil Nadu,Tiruppur,2025-11,2025-11-01,1390.0,381.0,3.0,3193.0,13312.0,10828.0,7909.0,1774.0,16505.0,18737.0,1195.0,9304.0,11075.0,579.0,7201.0,7662.0,2025,11,1024.0,1195.0,,,,,1195.0,1195.0,,1195.0,1195.0,,True
Tamil Nadu,Tiruvallur,2025-10,2025-10-01,1603.0,554.0,5.0,2341.0,10936.0,11004.0,6479.0,2162.0,13277.0,17483.0,3703.0,20651.0,17119.0,-1541.0,-7374.0,364.0,2025,10,3579.0,,,,,,,,,,,,False
Tamil Nadu,Tiruvallur,2025-11,2025-11-01,2541.0,1014.0,24.0,4128.0,21465.0,21206.0,10779.0,3579.0,25593.0,31985.0,2162.0,13277.0,17483.0,1417.0,12316.0,14502.0,2025,11,1991.0,2162.0,,,,,2162.0,2162.0,,2162.0,2162.0,,True
Tamil Nadu,Tiruvannamalai,2025-10,2025-10-01,1228.0,140.0,0.0,1615.0,6357.0,6197.0,5876.0,1368.0,7972.0,12073.0,2727.0,12149.0,7849.0,-1359.0,-4177.0,4224.0,2025,10,2058.0,,,,,,,,,,,,False
Tamil Nadu,Tiruvannamalai,2025-11,2025-11-01,1827.0,210.0,21.0,2371.0,11101.0,9449.0,7238.0,2058.0,13472.0,16687.0,1368.0,7972.0,12073.0,690.0,5500.0,4614.0,2025,11,1113.0,1368.0,,,,,1368.0,1368.0,,1368.0,1368.0,,True
Tamil Nadu,Vellore,2025-10,2025-10-01,1572.0,225.0,0.0,1792.0,8920.0,8251.0,7962.0,1797.0,10712.0,16213.0,3062.0,16293.0,12267.0,-1265.0,-5581.0,3946.0,2025,10,2647.0,,,,,,,,,,,,False
Tamil Nadu,Vellore,2025-11,2025-11-01,2176.0,460.0,11.0,3354.0,17018.0,17790.0,10949.0,2647.0,20372.0,28739.0,1797.0,10712.0,16213.0,850.0,9660.0,12526.0,2025,11,1617.0,1797.0,,,,,1797.0,1797.0,,1797.0,1797.0,,True
Tamil Nadu,Villupuram,2025-10,2025-10-01,986.0,209.0,0.0,1753.0,4095.0,7781.0,3150.0,1195.0,5848.0,10931.0,2115.0,7639.0,6697.0,-920.0,-1791.0,4234.0,2025,10,2609.0,,,,,,,,,,,,False
Tamil Nadu,Villupuram,2025-11,2025-11-01,2251.0,356.0,2.0,3573.0,6825.0,15890.0,4108.0,2609.0,10398.0,19998.0,1195.0,5848.0,10931.0,1414.0,4550.0,9067.0,2025,11,853.0,1195.0,,,,,1195.0,1195.0,,1195.0,1195.0,,True
Tamil Nadu,Viluppuram,2025-10,2025-10-01,757.0,160.0,0.0,435.0,5742.0,1669.0,8965.0,917.0,6177.0,10634.0,1642.0,7806.0,5523.0,-725.0,-1629.0,5111.0,2025,10,1900.0,,,,,,,,,,,,False
Tamil Nadu,Viluppuram,2025-11,2025-11-01,1598.0,302.0,0.0,816.0,9950.0,2953.0,9381.0,1900.0,10766.0,12334.0,917.0,6177.0,10634.0,983.0,4589.0,1700.0,2025,11,663.0,917.0,,,,,917.0,917.0,,917.0,917.0,,True
Tamil Nadu,Virudhunagar,2025-10,2025-10-01,833.0,136.0,0.0,1015.0,4850.0,9000.0,4675.0,969.0,5865.0,13675.0,1891.0,8690.0,7016.0,-922.0,-2825.0,6659.0,2025,10,1580.0,,,,,,,,,,,,False
Tamil Nadu,Virudhunagar,2025-11,2025-11-01,1351.0,226.0,3.0,2580.0,10138.0,14230.0,7248.0,1580.0,12718.0,21478.0,969.0,5865.0,13675.0,611.0,6853.0,7803.0,2025,11,967.0,969.0,,,,,969.0,969.0,,969.0,969.0,,True
Telangana,Adilabad,2025-09,2025-09-01,1022.0,189.0,0.0,684.0,6817.0,3835.0,4208.0,1211.0,7501.0,8043.0,654.0,5589.0,7619.0,557.0,1912.0,424.0,2025,9,675.0,,,,,,,,,,,,False
Telangana,Adilabad,2025-10,2025-10-01,574.0,101.0,0.0,966.0,5494.0,6829.0,4438.0,675.0,6460.0,11267.0,1211.0,7501.0,8043.0,-536.0,-1041.0,3224.0,2025,10,308.0,1211.0,,,,,1211.0,1211.0,,1211.0,1211.0,,True
Telangana,Adilabad,2025-11,2025-11-01,577.0,121.0,2.0,1331.0,6819.0,7183.0,4183.0,700.0,8150.0,11366.0,308.0,4936.0,7504.0,392.0,3214.0,3862.0,2025,11,349.0,675.0,1211.0,,,,943.0,943.0,379.00923471598946,943.0,943.0,379.00923471598946,True
Telangana,Bhadradri Kothagudem,2025-10,2025-10-01,549.0,187.0,13.0,1348.0,4959.0,2376.0,1359.0,749.0,6307.0,3735.0,878.0,6162.0,2752.0,-129.0,145.0,983.0,2025,10,623.0,,,,,,,,,,,,False
Telangana,Bhadradri Kothagudem,2025-11,2025-11-01,478.0,144.0,1.0,1404.0,5310.0,2036.0,1288.0,623.0,6714.0,3324.0,749.0,6307.0,3735.0,-126.0,407.0,-411.0,2025,11,322.0,749.0,,,,,749.0,749.0,,749.0,749.0,,True
Telangana,Hanumakonda,2025-10,2025-10-01,227.0,30.0,1.0,398.0,2848.0,197.0,666.0,258.0,3246.0,863.0,367.0,4331.0,1498.0,-109.0,-1085.0,-635.0,2025,10,261.0,,,,,,,,,,,,False
Telangana,Hanumakonda,2025-11,2025-11-01,228.0,29.0,4.0,532.0,3510.0,237.0,638.0,261.0,4042.0,875.0,258.0,3246.0,863.0,3.0,796.0,12.0,2025,11,144.0,258.0,,,,,258.0,258.0,,258.0,258.0,,True
Telangana,Hyderabad,2025-05,2025-05-01,736.0,154.0,21.0,2278.0,11259.0,11273.0,10381.0,911.0,13537.0,21654.0,306.0,14915.0,21042.0,605.0,-1378.0,612.0,2025,5,1218.0,,,,,,,,,,,,False
Telangana,Hyderabad,2025-06,2025-06-01,690.0,479.0,49.0,2931.0,18094.0,12414.0,11846.0,1218.0,21025.0,24260.0,911.0,13537.0,21654.0,307.0,7488.0,2606.0,2025,6,7252.0,911.0,,,,,911.0,911.0,,911.0,911.0,,True
Telangana,Hyderabad,2025-07,2025-07-01,5199.0,1820.0,233.0,3520.0,24880.0,16549.0,15162.0,7252.0,28400.0,31711.0,1218.0,21025.0,24260.0,6034.0,7375.0,7451.0,2025,7,1491.0,1218.0,911.0,,,,1064.5,1064.5,217.08178182427008,1064.5,1064.5,217.08178182427008,True
Telangana,Hyderabad,2025-09,2025-09-01,3790.0,1074.0,78.0,2648.0,19192.0,12313.0,8638.0,4942.0,21840.0,20951.0,1491.0,5324.0,10502.0,3451.0,16516.0,10449.0,2025,9,4087.0,7252.0,1218.0,911.0,,,3127.0,1218.0,3575.6511295147347,3127.0,1218.0,3575.6511295147347,True
Telangana,Hyderabad,2025-10,2025-10-01,3289.0,740.0,58.0,3069.0,16064.0,13578.0,6742.0,4087.0,19133.0,20320.0,4942.0,21840.0,20951.0,-855.0,-2707.0,-631.0,2025,10,1247.0,4942.0,7252.0,1218.0,,,4470.666666666667,4942.0,3044.4876963675406,3580.75,3080.0,3057.298957685798,True
Telangana,Hyderabad,2025-11,2025-11-01,3632.0,821.0,139.0,4887.0,23907.0,19599.0,8250.0,4592.0,28794.0,27849.0,1247.0,4740.0,9166.0,3345.0,24054.0,18683.0,2025,11,1367.0,4087.0,4942.0,7252.0,,,5427.0,4942.0,1637.2919715188248,3682.0,4087.0,2657.3606266368893,True
Telangana,Jagitial,2025-10,2025-10-01,355.0,25.0,0.0,339.0,2539.0,936.0,313.0,380.0,2878.0,1249.0,602.0,3302.0,857.0,-222.0,-424.0,392.0,2025,10,316.0,,,,,,,,,,,,False
Telangana,Jagitial,2025-11,2025-11-01,285.0,22.0,9.0,389.0,2764.0,1050.0,325.0,316.0,3153.0,1375.0,380.0,2878.0,1249.0,-64.0,275.0,126.0,2025,11,297.0,380.0,,,,,380.0,380.0,,380.0,380.0,,True
Telangana,Jangaon,2025-10,2025-10-01,25.0,4.0,0.0,14.0,186.0,28.0,24.0,29.0,200.0,52.0,26.0,193.0,102.0,3.0,7.0,-50.0,2025,10,16.0,,,,,,,,,,,,False
Telangana,Jangaon,2025-11,2025-11-01,13.0,3.0,0.0,18.0,163.0,51.0,22.0,16.0,181.0,73.0,29.0,200.0,52.0,-13.0,-19.0,21.0,2025,11,10.0,29.0,,,,,29.0,29.0,,29.0,29.0,,True
Telangana,Jangoan,2025-10,2025-10-01,221.0,40.0,0.0,298.0,2347.0,614.0,421.0,261.0,2645.0,1035.0,421.0,4566.0,1246.0,-160.0,-1921.0,-211.0,2025,10,226.0,,,,,,,,,,,,False
Telangana,Jangoan,2025-11,2025-11-01,201.0,25.0,0.0,425.0,2838.0,919.0,428.0,226.0,3263.0,1347.0,261.0,2645.0,1035.0,-35.0,618.0,312.0,2025,11,114.0,261.0,,,,,261.0,261.0,,261.0,261.0,,True
Telangana,Jayashankar Bhupalpally,2025-10,2025-10-01,185.0,51.0,0.0,298.0,2480.0,307.0,248.0,236.0,2778.0,555.0,298.0,3044.0,587.0,-62.0,-266.0,-32.0,2025,10,209.0,,,,,,,,,,,,False
Telangana,Jayashankar Bhupalpally,2025-11,2025-11-01,166.0,39.0,4.0,328.0,2367.0,340.0,267.0,209.0,2695.0,607.0,236.0,2778.0,555.0,-27.0,-83.0,52.0,2025,11,104.0,236.0,,,,,236.0,236.0,,236.0,236.0,,True
Telangana,Jogulamba Gadwal,2025-10,2025-10-01,436.0,99.0,0.0,902.0,3567.0,847.0,581.0,535.0,4469.0,1428.0,626.0,3856.0,987.0,-91.0,613.0,441.0,2025,10,486.0,,,,,,,,,,,,False
Telangana,Jogulamba Gadwal,2025-11,2025-11-01,397.0,87.0,2.0,919.0,4104.0,944.0,447.0,486.0,5023.0,1391.0,535.0,4469.0,1428.0,-49.0,554.0,-37.0,2025,11,197.0,535.0,,,,,535.0,535.0,,535.0,535.0,,True
