state,district,year_month,age_0_5,age_5_17,age_18_greater
Uttar Pradesh,Rae Bareli,2025-01,110,92,1
Uttar Pradesh,Rae Bareli,2025-02,208,144,0
Uttar Pradesh,Rae Bareli,2025-03,142,91,2
Uttar Pradesh,Rae Bareli,2025-04,69,60,1
Uttar Pradesh,Rae Bareli,2025-05,188,88,0
Uttar Pradesh,Rae Bareli,2025-06,130,70,2
Uttar Pradesh,Rae Bareli,2025-07,56,33,0
Uttar Pradesh,Rae Bareli,2025-08,173,121,2
Uttar Pradesh,Rae Bareli,2025-09,177,112,1
Uttar Pradesh,Rae Bareli,2025-10,183,143,2
Uttar Pradesh,Rae Bareli,2025-11,137,99,3
Uttar Pradesh,Rae Bareli,2025-12,145,129,3
Uttar Pradesh,Raebareli,2025-04,0,1,0
Uttar Pradesh,Rampur,2025-01,6319,4507,199
Uttar Pradesh,Rampur,2025-02,227,156,1
Uttar Pradesh,Rampur,2025-03,150,117,3
Uttar Pradesh,Rampur,2025-04,82,61,1
Uttar Pradesh,Rampur,2025-05,158,52,4
Uttar Pradesh,Rampur,2025-06,137,83,7
Uttar Pradesh,Rampur,2025-07,111,59,2
Uttar Pradesh,Rampur,2025-08,153,108,5
Uttar Pradesh,Rampur,2025-09,168,103,4
Uttar Pradesh,Rampur,2025-10,279,152,19
Uttar Pradesh,Rampur,2025-11,117,104,7
Uttar Pradesh,Rampur,2025-12,128,106,2
Uttar Pradesh,Saharanpur,2025-01,4578,2016,58
Uttar Pradesh,Saharanpur,2025-02,347,159,2
Uttar Pradesh,Saharanpur,2025-03,194,79,1
Uttar Pradesh,Saharanpur,2025-04,125,47,0
Uttar Pradesh,Saharanpur,2025-05,250,73,1
Uttar Pradesh,Saharanpur,2025-06,262,89,0
Uttar Pradesh,Saharanpur,2025-07,147,64,0
Uttar Pradesh,Saharanpur,2025-08,264,99,0
Uttar Pradesh,Saharanpur,2025-09,239,96,1
Uttar Pradesh,Saharanpur,2025-10,341,124,0
Uttar Pradesh,Saharanpur,2025-11,203,110,1
Uttar Pradesh,Saharanpur,2025-12,235,98,1
Uttar Pradesh,Sambhal,2025-01,392,274,14
Uttar Pradesh,Sambhal,2025-02,173,138,3
Uttar Pradesh,Sambhal,2025-03,108,127,8
Uttar Pradesh,Sambhal,2025-04,79,93,1
Uttar Pradesh,Sambhal,2025-05,132,83,1
Uttar Pradesh,Sambhal,2025-06,125,124,4
Uttar Pradesh,Sambhal,2025-07,72,50,1
Uttar Pradesh,Sambhal,2025-08,141,124,0
Uttar Pradesh,Sambhal,2025-09,143,137,1
Uttar Pradesh,Sambhal,2025-10,198,191,2
Uttar Pradesh,Sambhal,2025-11,122,127,5
Uttar Pradesh,Sambhal,2025-12,99,118,2
Uttar Pradesh,Sant Kabir Nagar,2025-01,66,104,0
Uttar Pradesh,Sant Kabir Nagar,2025-02,92,143,0
Uttar Pradesh,Sant Kabir Nagar,2025-03,56,90,0
Uttar Pradesh,Sant Kabir Nagar,2025-04,26,69,0
Uttar Pradesh,Sant Kabir Nagar,2025-05,82,93,0
Uttar Pradesh,Sant Kabir Nagar,2025-06,73,69,1
Uttar Pradesh,Sant Kabir Nagar,2025-07,41,52,13
Uttar Pradesh,Sant Kabir Nagar,2025-08,93,138,1
Uttar Pradesh,Sant Kabir Nagar,2025-09,79,89,0
Uttar Pradesh,Sant Kabir Nagar,2025-10,88,127,0
Uttar Pradesh,Sant Kabir Nagar,2025-11,58,89,0
Uttar Pradesh,Sant Kabir Nagar,2025-12,59,108,1
Uttar Pradesh,Sant Ravidas Nagar,2025-01,41,80,0
Uttar Pradesh,Sant Ravidas Nagar,2025-02,65,129,0
Uttar Pradesh,Sant Ravidas Nagar,2025-03,42,102,0
Uttar Pradesh,Sant Ravidas Nagar,2025-04,35,70,0
Uttar Pradesh,Sant Ravidas Nagar,2025-05,54,45,1
Uttar Pradesh,Sant Ravidas Nagar,2025-06,43,55,0
Uttar Pradesh,Sant Ravidas Nagar,2025-07,29,31,0
Uttar Pradesh,Sant Ravidas Nagar,2025-08,73,97,0
Uttar Pradesh,Sant Ravidas Nagar,2025-09,67,85,1
Uttar Pradesh,Sant Ravidas Nagar,2025-10,65,102,0
Uttar Pradesh,Sant Ravidas Nagar,2025-11,50,73,0
Uttar Pradesh,Sant Ravidas Nagar,2025-12,67,79,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-01,0,2,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-02,0,1,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-03,2,1,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-04,2,1,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-05,2,1,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-06,3,0,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-08,0,1,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,1,0,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,2,2,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,1,1,0
Uttar Pradesh,Shahjahanpur,2025-01,7561,6656,304
Uttar Pradesh,Shahjahanpur,2025-02,225,203,4
Uttar Pradesh,Shahjahanpur,2025-03,157,205,8
Uttar Pradesh,Shahjahanpur,2025-04,123,110,2
Uttar Pradesh,Shahjahanpur,2025-05,204,113,7
Uttar Pradesh,Shahjahanpur,2025-06,188,151,5
Uttar Pradesh,Shahjahanpur,2025-07,98,65,3
Uttar Pradesh,Shahjahanpur,2025-08,192,148,1
Uttar Pradesh,Shahjahanpur,2025-09,165,168,1
Uttar Pradesh,Shahjahanpur,2025-10,198,169,11
Uttar Pradesh,Shahjahanpur,2025-11,129,138,5
Uttar Pradesh,Shahjahanpur,2025-12,142,148,8
Uttar Pradesh,Shamli,2025-01,416,190,12
Uttar Pradesh,Shamli,2025-02,165,110,3
Uttar Pradesh,Shamli,2025-03,100,61,0
Uttar Pradesh,Shamli,2025-04,53,34,0
Uttar Pradesh,Shamli,2025-05,130,65,2
Uttar Pradesh,Shamli,2025-06,204,64,6
Uttar Pradesh,Shamli,2025-07,62,21,0
Uttar Pradesh,Shamli,2025-08,128,67,0
Uttar Pradesh,Shamli,2025-09,139,89,1
Uttar Pradesh,Shamli,2025-10,149,65,0
Uttar Pradesh,Shamli,2025-11,125,73,0
Uttar Pradesh,Shamli,2025-12,123,88,0
Uttar Pradesh,Shravasti,2025-01,867,1570,98
Uttar Pradesh,Shrawasti,2025-01,504,791,40
Uttar Pradesh,Shrawasti,2025-02,58,85,5
Uttar Pradesh,Shrawasti,2025-03,39,91,3
Uttar Pradesh,Shrawasti,2025-04,44,64,5
Uttar Pradesh,Shrawasti,2025-05,32,47,3
Uttar Pradesh,Shrawasti,2025-06,36,58,8
Uttar Pradesh,Shrawasti,2025-07,18,22,0
Uttar Pradesh,Shrawasti,2025-08,55,90,6
Uttar Pradesh,Shrawasti,2025-09,39,115,2
Uttar Pradesh,Shrawasti,2025-10,54,108,4
Uttar Pradesh,Shrawasti,2025-11,41,89,4
Uttar Pradesh,Shrawasti,2025-12,42,87,4
Uttar Pradesh,Siddharth Nagar,2025-01,1603,2586,152
Uttar Pradesh,Siddharthnagar,2025-01,1497,2278,126
Uttar Pradesh,Siddharthnagar,2025-02,126,236,12
Uttar Pradesh,Siddharthnagar,2025-03,95,207,12
Uttar Pradesh,Siddharthnagar,2025-04,79,141,10
Uttar Pradesh,Siddharthnagar,2025-05,140,158,11
Uttar Pradesh,Siddharthnagar,2025-06,100,174,12
Uttar Pradesh,Siddharthnagar,2025-07,49,92,5
Uttar Pradesh,Siddharthnagar,2025-08,134,294,12
Uttar Pradesh,Siddharthnagar,2025-09,150,305,6
Uttar Pradesh,Siddharthnagar,2025-10,154,297,8
Uttar Pradesh,Siddharthnagar,2025-11,74,176,4
Uttar Pradesh,Siddharthnagar,2025-12,97,227,14
Uttar Pradesh,Sitapur,2025-01,8110,6677,384
Uttar Pradesh,Sitapur,2025-02,394,376,9
Uttar Pradesh,Sitapur,2025-03,273,319,19
Uttar Pradesh,Sitapur,2025-04,198,233,8
Uttar Pradesh,Sitapur,2025-05,195,103,2
Uttar Pradesh,Sitapur,2025-06,205,141,50
Uttar Pradesh,Sitapur,2025-07,150,82,9
Uttar Pradesh,Sitapur,2025-08,315,279,11
Uttar Pradesh,Sitapur,2025-09,298,359,5
Uttar Pradesh,Sitapur,2025-10,317,333,16
Uttar Pradesh,Sitapur,2025-11,230,241,4
Uttar Pradesh,Sitapur,2025-12,233,268,20
Uttar Pradesh,Sonbhadra,2025-01,121,77,0
Uttar Pradesh,Sonbhadra,2025-02,104,73,0
Uttar Pradesh,Sonbhadra,2025-03,71,91,0
Uttar Pradesh,Sonbhadra,2025-04,87,67,0
Uttar Pradesh,Sonbhadra,2025-05,115,43,0
Uttar Pradesh,Sonbhadra,2025-06,130,53,0
Uttar Pradesh,Sonbhadra,2025-07,74,27,0
Uttar Pradesh,Sonbhadra,2025-08,118,89,0
Uttar Pradesh,Sonbhadra,2025-09,119,94,0
Uttar Pradesh,Sonbhadra,2025-10,127,98,0
Uttar Pradesh,Sonbhadra,2025-11,76,69,0
Uttar Pradesh,Sonbhadra,2025-12,76,61,2
Uttar Pradesh,Sultanpur,2025-01,1179,1397,92
Uttar Pradesh,Sultanpur,2025-02,179,188,3
Uttar Pradesh,Sultanpur,2025-03,129,156,4
Uttar Pradesh,Sultanpur,2025-04,80,116,0
Uttar Pradesh,Sultanpur,2025-05,86,79,0
Uttar Pradesh,Sultanpur,2025-06,166,89,1
Uttar Pradesh,Sultanpur,2025-07,75,46,0
Uttar Pradesh,Sultanpur,2025-08,137,159,1
Uttar Pradesh,Sultanpur,2025-09,177,146,1
Uttar Pradesh,Sultanpur,2025-10,160,197,3
Uttar Pradesh,Sultanpur,2025-11,104,146,1
Uttar Pradesh,Sultanpur,2025-12,120,134,0
Uttar Pradesh,Unnao,2025-01,3825,4161,179
Uttar Pradesh,Unnao,2025-02,312,212,1
Uttar Pradesh,Unnao,2025-03,135,138,5
Uttar Pradesh,Unnao,2025-04,77,90,3
Uttar Pradesh,Unnao,2025-05,341,73,4
Uttar Pradesh,Unnao,2025-06,149,112,6
Uttar Pradesh,Unnao,2025-07,86,82,3
Uttar Pradesh,Unnao,2025-08,184,133,7
Uttar Pradesh,Unnao,2025-09,307,164,3
Uttar Pradesh,Unnao,2025-10,262,158,3
Uttar Pradesh,Unnao,2025-11,162,148,6
Uttar Pradesh,Unnao,2025-12,145,141,2
Uttar Pradesh,Varanasi,2025-01,3912,6359,387
Uttar Pradesh,Varanasi,2025-02,207,288,0
Uttar Pradesh,Varanasi,2025-03,148,253,1
Uttar Pradesh,Varanasi,2025-04,79,135,4
Uttar Pradesh,Varanasi,2025-05,109,122,2
Uttar Pradesh,Varanasi,2025-06,127,179,1
Uttar Pradesh,Varanasi,2025-07,79,78,0
Uttar Pradesh,Varanasi,2025-08,179,276,4
Uttar Pradesh,Varanasi,2025-09,183,268,1
Uttar Pradesh,Varanasi,2025-10,178,294,1
Uttar Pradesh,Varanasi,2025-11,164,236,4
Uttar Pradesh,Varanasi,2025-12,138,229,0
Uttarakhand,Almora,2025-01,10,3,0
Uttarakhand,Almora,2025-02,37,3,0
Uttarakhand,Almora,2025-03,32,2,0
Uttarakhand,Almora,2025-04,16,4,0
Uttarakhand,Almora,2025-05,21,1,0
Uttarakhand,Almora,2025-06,37,4,0
Uttarakhand,Almora,2025-07,17,0,0
Uttarakhand,Almora,2025-08,49,4,0
Uttarakhand,Almora,2025-09,52,2,0
Uttarakhand,Almora,2025-10,50,6,1
Uttarakhand,Almora,2025-11,30,3,0
Uttarakhand,Almora,2025-12,24,1,0
Uttarakhand,Bageshwar,2025-01,7,1,0
Uttarakhand,Bageshwar,2025-02,16,3,0
Uttarakhand,Bageshwar,2025-03,22,1,0
Uttarakhand,Bageshwar,2025-04,15,0,0
Uttarakhand,Bageshwar,2025-05,21,0,0
Uttarakhand,Bageshwar,2025-06,12,1,0
Uttarakhand,Bageshwar,2025-07,5,1,0
Uttarakhand,Bageshwar,2025-08,21,1,0
Uttarakhand,Bageshwar,2025-09,29,4,0
Uttarakhand,Bageshwar,2025-10,24,3,0
Uttarakhand,Bageshwar,2025-11,23,0,0
Uttarakhand,Bageshwar,2025-12,11,1,0
Uttarakhand,Chamoli,2025-01,18,0,0
Uttarakhand,Chamoli,2025-02,17,3,0
Uttarakhand,Chamoli,2025-03,29,1,0
Uttarakhand,Chamoli,2025-04,13,0,1
Uttarakhand,Chamoli,2025-05,21,2,0
Uttarakhand,Chamoli,2025-06,24,2,0
Uttarakhand,Chamoli,2025-07,7,0,0
Uttarakhand,Chamoli,2025-08,26,1,1
Uttarakhand,Chamoli,2025-09,29,7,0
Uttarakhand,Chamoli,2025-10,47,0,0
Uttarakhand,Chamoli,2025-11,36,1,0
Uttarakhand,Chamoli,2025-12,33,2,0
Uttarakhand,Champawat,2025-01,13,1,0
Uttarakhand,Champawat,2025-02,29,2,0
Uttarakhand,Champawat,2025-03,19,5,0
Uttarakhand,Champawat,2025-04,15,2,0
Uttarakhand,Champawat,2025-05,6,0,0
Uttarakhand,Champawat,2025-06,25,4,0
Uttarakhand,Champawat,2025-07,6,2,0
Uttarakhand,Champawat,2025-08,32,9,0
Uttarakhand,Champawat,2025-09,29,2,0
Uttarakhand,Champawat,2025-10,39,6,0
Uttarakhand,Champawat,2025-11,25,3,0
Uttarakhand,Champawat,2025-12,12,2,0
Uttarakhand,Dehradun,2025-01,2533,691,103
Uttarakhand,Dehradun,2025-02,187,35,0
Uttarakhand,Dehradun,2025-03,143,29,1
Uttarakhand,Dehradun,2025-04,83,5,0
Uttarakhand,Dehradun,2025-05,152,16,0
Uttarakhand,Dehradun,2025-06,141,30,0
Uttarakhand,Dehradun,2025-07,79,13,0
Uttarakhand,Dehradun,2025-08,198,20,1
Uttarakhand,Dehradun,2025-09,156,23,0
Uttarakhand,Dehradun,2025-10,185,27,0
Uttarakhand,Dehradun,2025-11,138,16,0
Uttarakhand,Dehradun,2025-12,130,29,1
Uttarakhand,Garhwal,2025-01,2,0,0
Uttarakhand,Garhwal,2025-02,1,0,0
Uttarakhand,Garhwal,2025-04,1,0,0
Uttarakhand,Garhwal,2025-05,1,0,0
Uttarakhand,Garhwal,2025-08,2,0,0
Uttarakhand,Garhwal,2025-09,2,0,0
Uttarakhand,Garhwal,2025-10,1,0,0
Uttarakhand,Garhwal,2025-11,2,0,0
Uttarakhand,Garhwal,2025-12,2,0,0
Uttarakhand,Hardwar,2025-02,3,0,0
Uttarakhand,Hardwar,2025-03,5,0,0
Uttarakhand,Hardwar,2025-05,4,2,0
Uttarakhand,Hardwar,2025-06,2,3,0
Uttarakhand,Hardwar,2025-07,3,0,0
Uttarakhand,Hardwar,2025-08,3,0,0
Uttarakhand,Hardwar,2025-09,2,0,0
Uttarakhand,Hardwar,2025-10,8,3,0
Uttarakhand,Hardwar,2025-11,2,0,0
Uttarakhand,Hardwar,2025-12,4,2,0
Uttarakhand,Haridwar,2025-01,599,170,11
Uttarakhand,Haridwar,2025-02,88,25,0
Uttarakhand,Haridwar,2025-03,113,37,0
Uttarakhand,Haridwar,2025-04,47,18,0
Uttarakhand,Haridwar,2025-05,103,25,0
Uttarakhand,Haridwar,2025-06,95,19,1
Uttarakhand,Haridwar,2025-07,52,12,0
Uttarakhand,Haridwar,2025-08,122,38,0
Uttarakhand,Haridwar,2025-09,133,38,1
Uttarakhand,Haridwar,2025-10,148,42,0
Uttarakhand,Haridwar,2025-11,108,29,3
Uttarakhand,Haridwar,2025-12,99,31,0
Uttarakhand,Nainital,2025-01,517,70,49
Uttarakhand,Nainital,2025-02,70,12,0
Uttarakhand,Nainital,2025-03,91,7,0
Uttarakhand,Nainital,2025-04,53,8,0
Uttarakhand,Nainital,2025-05,44,9,0
Uttarakhand,Nainital,2025-06,65,13,0
Uttarakhand,Nainital,2025-07,46,1,0
Uttarakhand,Nainital,2025-08,94,14,0
Uttarakhand,Nainital,2025-09,106,16,0
Uttarakhand,Nainital,2025-10,125,5,0
Uttarakhand,Nainital,2025-11,84,12,1
Uttarakhand,Nainital,2025-12,58,16,2
Uttarakhand,Pauri Garhwal,2025-01,32,5,0
Uttarakhand,Pauri Garhwal,2025-02,37,6,0
Uttarakhand,Pauri Garhwal,2025-03,43,4,0
Uttarakhand,Pauri Garhwal,2025-04,24,6,0
Uttarakhand,Pauri Garhwal,2025-05,19,0,0
Uttarakhand,Pauri Garhwal,2025-06,48,2,1
Uttarakhand,Pauri Garhwal,2025-07,18,4,0
Uttarakhand,Pauri Garhwal,2025-08,56,7,0
Uttarakhand,Pauri Garhwal,2025-09,41,2,0
Uttarakhand,Pauri Garhwal,2025-10,48,11,1
Uttarakhand,Pauri Garhwal,2025-11,61,3,0
Uttarakhand,Pauri Garhwal,2025-12,54,2,0
Uttarakhand,Pithoragarh,2025-01,14,3,1
Uttarakhand,Pithoragarh,2025-02,24,0,0
Uttarakhand,Pithoragarh,2025-03,35,2,2
Uttarakhand,Pithoragarh,2025-04,20,2,0
Uttarakhand,Pithoragarh,2025-05,18,1,0
Uttarakhand,Pithoragarh,2025-06,14,2,2
Uttarakhand,Pithoragarh,2025-07,11,1,0
Uttarakhand,Pithoragarh,2025-08,46,4,0
Uttarakhand,Pithoragarh,2025-09,42,5,0
Uttarakhand,Pithoragarh,2025-10,48,6,0
Uttarakhand,Pithoragarh,2025-11,41,6,0
Uttarakhand,Pithoragarh,2025-12,15,2,0
Uttarakhand,Rudraprayag,2025-01,14,1,0
Uttarakhand,Rudraprayag,2025-02,20,2,0
Uttarakhand,Rudraprayag,2025-03,24,2,0
Uttarakhand,Rudraprayag,2025-04,9,3,0
Uttarakhand,Rudraprayag,2025-05,12,1,0
Uttarakhand,Rudraprayag,2025-06,19,1,0
Uttarakhand,Rudraprayag,2025-07,13,0,0
Uttarakhand,Rudraprayag,2025-08,40,2,0
Uttarakhand,Rudraprayag,2025-09,36,3,0
Uttarakhand,Rudraprayag,2025-10,34,7,0
Uttarakhand,Rudraprayag,2025-11,20,2,0
Uttarakhand,Rudraprayag,2025-12,16,0,0
Uttarakhand,Tehri Garhwal,2025-01,34,10,0
Uttarakhand,Tehri Garhwal,2025-02,63,12,0
Uttarakhand,Tehri Garhwal,2025-03,56,7,0
Uttarakhand,Tehri Garhwal,2025-04,22,12,0
Uttarakhand,Tehri Garhwal,2025-05,77,15,0
Uttarakhand,Tehri Garhwal,2025-06,59,7,0
Uttarakhand,Tehri Garhwal,2025-07,48,7,0
Uttarakhand,Tehri Garhwal,2025-08,94,7,0
Uttarakhand,Tehri Garhwal,2025-09,99,10,1
Uttarakhand,Tehri Garhwal,2025-10,89,15,0
Uttarakhand,Tehri Garhwal,2025-11,56,7,0
Uttarakhand,Tehri Garhwal,2025-12,63,14,0
Uttarakhand,Udham Singh Nagar,2025-01,52,8,1
Uttarakhand,Udham Singh Nagar,2025-02,147,25,0
Uttarakhand,Udham Singh Nagar,2025-03,115,17,1
Uttarakhand,Udham Singh Nagar,2025-04,71,13,0
Uttarakhand,Udham Singh Nagar,2025-05,95,25,0
Uttarakhand,Udham Singh Nagar,2025-06,132,34,0
Uttarakhand,Udham Singh Nagar,2025-07,57,12,1
Uttarakhand,Udham Singh Nagar,2025-08,170,34,1
Uttarakhand,Udham Singh Nagar,2025-09,184,36,1
Uttarakhand,Udham Singh Nagar,2025-10,200,45,0
Uttarakhand,Udham Singh Nagar,2025-11,174,30,0
Uttarakhand,Udham Singh Nagar,2025-12,129,35,0
Uttarakhand,Uttarkashi,2025-01,10,2,0
Uttarakhand,Uttarkashi,2025-02,21,2,0
Uttarakhand,Uttarkashi,2025-03,25,6,0
Uttarakhand,Uttarkashi,2025-04,12,1,0
Uttarakhand,Uttarkashi,2025-05,29,6,0
Uttarakhand,Uttarkashi,2025-06,23,2,0
Uttarakhand,Uttarkashi,2025-07,6,1,0
Uttarakhand,Uttarkashi,2025-08,33,4,0
Uttarakhand,Uttarkashi,2025-09,25,5,1
Uttarakhand,Uttarkashi,2025-10,22,7,1
Uttarakhand,Uttarkashi,2025-11,19,4,0
Uttarakhand,Uttarkashi,2025-12,20,8,0
West  Bengal,Hooghly,2025-01,0,1,0
West  Bengal,Hooghly,2025-04,1,0,0
West  Bengal,Hooghly,2025-05,0,1,0
West  Bengal,Hooghly,2025-07,1,0,0
West  Bengal,Hooghly,2025-08,1,1,0
West  Bengal,Hooghly,2025-09,1,0,0
West  Bengal,Hooghly,2025-10,0,1,0
West  Bengal,Hooghly,2025-11,1,0,0
West  Bengal,Hooghly,2025-12,1,0,0
West Bangal,Howrah,2025-03,1,0,0
West Bangal,Howrah,2025-11,1,1,0
West Bengal,24 Paraganas North,2025-01,3177,2458,512
West Bengal,24 Paraganas South,2025-01,364,104,22
West Bengal,Alipurduar,2025-01,946,1371,291
West Bengal,Alipurduar,2025-02,29,11,0
West Bengal,Alipurduar,2025-03,20,8,0
West Bengal,Alipurduar,2025-04,7,7,0
West Bengal,Alipurduar,2025-05,14,8,1
West Bengal,Alipurduar,2025-06,18,7,5
West Bengal,Alipurduar,2025-07,7,7,0
West Bengal,Alipurduar,2025-08,15,19,0
West Bengal,Alipurduar,2025-09,40,9,2
West Bengal,Alipurduar,2025-10,17,29,0
West Bengal,Alipurduar,2025-11,16,8,3
West Bengal,Alipurduar,2025-12,26,12,3
West Bengal,Bankura,2025-01,160,61,1
West Bengal,Bankura,2025-02,456,91,1
West Bengal,Bankura,2025-03,348,87,6
West Bengal,Bankura,2025-04,186,35,1
West Bengal,Bankura,2025-05,259,63,0
West Bengal,Bankura,2025-06,274,62,9
West Bengal,Bankura,2025-07,241,40,0
West Bengal,Bankura,2025-08,295,79,2
West Bengal,Bankura,2025-09,360,69,3
West Bengal,Bankura,2025-10,373,70,3
West Bengal,Bankura,2025-11,227,64,2
West Bengal,Bankura,2025-12,280,80,1
West Bengal,Barddhaman,2025-01,287,76,0
West Bengal,Barddhaman,2025-02,659,136,0
West Bengal,Barddhaman,2025-03,455,105,0
West Bengal,Barddhaman,2025-04,305,83,0
West Bengal,Barddhaman,2025-05,305,78,1
West Bengal,Barddhaman,2025-06,405,67,0
West Bengal,Barddhaman,2025-07,192,52,1
West Bengal,Barddhaman,2025-08,447,103,0
West Bengal,Barddhaman,2025-09,544,108,1
West Bengal,Barddhaman,2025-10,571,109,0
West Bengal,Barddhaman,2025-11,361,113,0
West Bengal,Barddhaman,2025-12,332,69,0
West Bengal,Bardhaman,2025-01,31,17,0
West Bengal,Bardhaman,2025-02,65,25,0
West Bengal,Bardhaman,2025-03,44,13,0
West Bengal,Bardhaman,2025-04,29,11,0
West Bengal,Bardhaman,2025-05,32,10,0
West Bengal,Bardhaman,2025-06,41,7,0
West Bengal,Bardhaman,2025-07,18,10,0
West Bengal,Bardhaman,2025-08,48,20,0
West Bengal,Bardhaman,2025-09,66,14,0
West Bengal,Bardhaman,2025-10,64,12,0
West Bengal,Bardhaman,2025-11,46,16,0
West Bengal,Bardhaman,2025-12,37,14,0
West Bengal,Birbhum,2025-01,1149,326,66
West Bengal,Birbhum,2025-02,598,70,0
West Bengal,Birbhum,2025-03,371,59,0
West Bengal,Birbhum,2025-04,155,36,0
West Bengal,Birbhum,2025-05,398,59,0
West Bengal,Birbhum,2025-06,402,58,0
West Bengal,Birbhum,2025-07,244,26,0
West Bengal,Birbhum,2025-08,368,55,0
West Bengal,Birbhum,2025-09,385,59,1
West Bengal,Birbhum,2025-10,581,76,0
West Bengal,Birbhum,2025-11,329,44,0
West Bengal,Birbhum,2025-12,277,48,1
West Bengal,Cooch Behar,2025-01,1401,837,110
West Bengal,Cooch Behar,2025-02,212,108,4
West Bengal,Cooch Behar,2025-03,115,63,3
West Bengal,Cooch Behar,2025-04,102,41,4
West Bengal,Cooch Behar,2025-05,215,78,2
West Bengal,Cooch Behar,2025-06,161,63,3
West Bengal,Cooch Behar,2025-07,91,38,2
West Bengal,Cooch Behar,2025-08,176,67,7
West Bengal,Cooch Behar,2025-09,199,89,1
West Bengal,Cooch Behar,2025-10,234,96,6
West Bengal,Cooch Behar,2025-11,161,80,1
West Bengal,Cooch Behar,2025-12,123,75,2
West Bengal,Coochbehar,2025-01,2121,2075,164
West Bengal,Coochbehar,2025-09,19,12,19
West Bengal,Dakshin Dinajpur,2025-01,269,64,16
West Bengal,Dakshin Dinajpur,2025-02,221,43,0
West Bengal,Dakshin Dinajpur,2025-03,151,35,2
West Bengal,Dakshin Dinajpur,2025-04,142,26,6
West Bengal,Dakshin Dinajpur,2025-05,191,37,1
West Bengal,Dakshin Dinajpur,2025-06,172,29,2
West Bengal,Dakshin Dinajpur,2025-07,92,20,2
West Bengal,Dakshin Dinajpur,2025-08,181,41,1
West Bengal,Dakshin Dinajpur,2025-09,134,26,2
West Bengal,Dakshin Dinajpur,2025-10,191,25,1
West Bengal,Dakshin Dinajpur,2025-11,179,41,2
West Bengal,Dakshin Dinajpur,2025-12,178,46,5
West Bengal,Darjeeling,2025-01,1548,1464,509
West Bengal,Darjeeling,2025-02,67,41,6
West Bengal,Darjeeling,2025-03,72,35,6
West Bengal,Darjeeling,2025-04,32,24,5
West Bengal,Darjeeling,2025-05,63,40,2
West Bengal,Darjeeling,2025-06,62,25,7
West Bengal,Darjeeling,2025-07,52,20,0
West Bengal,Darjeeling,2025-08,59,37,3
West Bengal,Darjeeling,2025-09,108,36,2
West Bengal,Darjeeling,2025-10,88,45,0
West Bengal,Darjeeling,2025-11,78,34,3
West Bengal,Darjeeling,2025-12,73,25,2
West Bengal,Darjiling,2025-01,5,7,0
West Bengal,Darjiling,2025-02,22,8,0
West Bengal,Darjiling,2025-03,11,14,0
West Bengal,Darjiling,2025-04,13,2,0
West Bengal,Darjiling,2025-05,15,6,0
West Bengal,Darjiling,2025-06,11,4,0
West Bengal,Darjiling,2025-07,10,4,0
West Bengal,Darjiling,2025-08,20,4,0
West Bengal,Darjiling,2025-09,22,5,0
West Bengal,Darjiling,2025-10,25,5,0
West Bengal,Darjiling,2025-11,21,7,0
West Bengal,Darjiling,2025-12,18,4,0
West Bengal,Dinajpur Dakshin,2025-01,707,256,34
West Bengal,Dinajpur Uttar,2025-01,6452,4841,307
West Bengal,Dinajpur Uttar,2025-09,26,18,27
West Bengal,East Midnapore,2025-01,38,7,0
West Bengal,East Midnapore,2025-02,97,23,0
West Bengal,East Midnapore,2025-03,46,8,0
West Bengal,East Midnapore,2025-04,24,3,0
West Bengal,East Midnapore,2025-05,55,7,0
West Bengal,East Midnapore,2025-06,63,12,0
West Bengal,East Midnapore,2025-07,34,7,0
West Bengal,East Midnapore,2025-08,55,14,0
West Bengal,East Midnapore,2025-09,51,9,0
West Bengal,East Midnapore,2025-10,79,12,1
West Bengal,East Midnapore,2025-11,63,9,0
West Bengal,East Midnapore,2025-12,44,10,0
West Bengal,Haora,2025-01,31,26,0
West Bengal,Haora,2025-02,77,35,0
West Bengal,Haora,2025-03,60,31,0
West Bengal,Haora,2025-04,47,16,0
West Bengal,Haora,2025-05,81,38,0
West Bengal,Haora,2025-06,75,23,0
West Bengal,Haora,2025-07,53,18,0
West Bengal,Haora,2025-08,81,30,0
West Bengal,Haora,2025-09,75,26,0
West Bengal,Haora,2025-10,101,31,0
West Bengal,Haora,2025-11,53,34,0
West Bengal,Haora,2025-12,43,35,0
West Bengal,Hawrah,2025-04,0,1,0
West Bengal,Hooghly,2025-01,393,219,21
West Bengal,Hooghly,2025-02,486,185,2
West Bengal,Hooghly,2025-03,295,125,4
West Bengal,Hooghly,2025-04,216,90,6
West Bengal,Hooghly,2025-05,315,108,11
